MSMEG_3076c	E	E	COG0405	Gamma-glutamyltranspeptidase
MSMEG_3078	L	L	COG0322	Excinuclease UvrABC, nuclease subunit
MSMEG_3079	T	T	COG1660	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain
MSMEG_3080	G	GH	COG0391	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family
MSMEG_3081	K	K	COG1481	DNA-binding transcriptional regulator WhiA, involved in cell division
MSMEG_3083	R	R	COG1090	NAD dependent epimerase/dehydratase family enzyme
MSMEG_3083	R	R	COG4276	Ligand-binding SRPBCC domain
MSMEG_3084	G	G	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase
MSMEG_3085	G	G	COG0126	3-phosphoglycerate kinase
MSMEG_3086	G	G	COG0149	Triosephosphate isomerase
MSMEG_3089c	F	F	COG0274	Deoxyribose-phosphate aldolase
MSMEG_3090c	G	G	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component
MSMEG_3091c	G	G	COG1129	ABC-type sugar transport system, ATPase component
MSMEG_3092c	K	K	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family
MSMEG_3093c	G	G	COG1069	Ribulose kinase
MSMEG_3094c	E	ER	COG1063	Threonine dehydrogenase or related Zn-dependent dehydrogenase
MSMEG_3095c	G	G	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain
MSMEG_3097	C	C	COG2352	Phosphoenolpyruvate carboxylase
MSMEG_3099c	G	G	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase
MSMEG_3100c	G	G	COG3429	Glucose-6-phosphate dehydrogenase assembly protein OpcA, contains a peptidoglycan-binding domain
MSMEG_3101c	G	G	COG0364	Glucose-6-phosphate 1-dehydrogenase
MSMEG_3102c	G	G	COG0176	Transaldolase/fructose-6-phosphate aldolase
MSMEG_3103c	G	G	COG0021	Transketolase
MSMEG_3105	H	HI	COG0109	Polyprenyltransferase (heme O synthase)
MSMEG_3106c	C	CR	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase
MSMEG_3107	E	EHJQ	COG0189	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily
MSMEG_3108c	G	G	COG3839	ABC-type sugar transport system, ATPase component MalK
MSMEG_3109c	G	G	COG0395	ABC-type glycerol-3-phosphate transport system, permease component
MSMEG_3110c	G	G	COG1175	ABC-type sugar transport system, permease component
MSMEG_3111c	G	G	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component
MSMEG_3112c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_3113c	G	G	COG1070	Sugar (pentulose or hexulose) kinase
MSMEG_3114	M	M	COG0434	Membrane biogenesis protein, BtpA/SgcQ family
MSMEG_3115c	K	KG	COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family
MSMEG_3116	G	G	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family
MSMEG_3117c	H	H	COG1612	Heme A synthase
MSMEG_3119c	V	V	COG1131	ABC-type multidrug transport system, ATPase component
MSMEG_3121	K	K	COG2345	Predicted transcriptional regulator, ArsR family
MSMEG_3122	O	O	COG0719	Fe-S cluster assembly scaffold protein SufB
MSMEG_3123	O	O	COG0719	Fe-S cluster assembly scaffold protein SufB
MSMEG_3124	O	O	COG0396	Fe-S cluster assembly ATPase SufC
MSMEG_3125	E	E	COG0520	Selenocysteine lyase/Cysteine desulfurase
MSMEG_3126	O	O	COG0822	Fe-S cluster assembly scaffold protein IscU, NifU family
MSMEG_3127	O	O	COG2151	Metal-sulfur cluster biosynthetic enzyme
MSMEG_3131c	I	I	COG1022	Long-chain acyl-CoA synthetase (AMP-forming)
MSMEG_3134	Q	QV	COG2124	Cytochrome P450
MSMEG_3137	C	C	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family
MSMEG_3138	O	O	COG3118	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family
MSMEG_3139	I	I	COG1024	Enoyl-CoA hydratase/carnithine racemase
MSMEG_3140	R	R	COG0488	ATPase components of ABC transporters with duplicated ATPase domains
MSMEG_3142c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3143c	C	C	COG1048	Aconitase A
MSMEG_3145	M	M	COG0791	Cell wall-associated hydrolase, NlpC_P60 family
MSMEG_3146	M	M	COG0791	Cell wall-associated hydrolase, NlpC_P60 family
MSMEG_3147	R	R	COG0714	MoxR-like ATPase
MSMEG_3148	S	S	COG1721	Uncharacterized conserved protein, DUF58 family, contains vWF domain
MSMEG_3149	H	H	COG1240	vWFA (von Willebrand factor type A) domain of Mg and Co chelatases
MSMEG_3150	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_3151	I	I	COG0623	Enoyl-[acyl-carrier-protein] reductase FabI
MSMEG_3152	H	H	COG0276	Protoheme ferro-lyase (ferrochelatase)
MSMEG_3154	O	O	COG1585	Membrane protein implicated in regulation of membrane protease activity
MSMEG_3155	O	O	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily
MSMEG_3157c	S	S	COG0398	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family
MSMEG_3158	I	I	COG1884	Methylmalonyl-CoA mutase, N-terminal domain/subunit
MSMEG_3159	I	I	COG1884	Methylmalonyl-CoA mutase, N-terminal domain/subunit
MSMEG_3159	I	I	COG2185	Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)
MSMEG_3160	O	O	COG1703	GTPase of the G3E family (not a periplasmic protein kinase)
MSMEG_3162	V	V	COG1680	CubicO group peptidase, beta-lactamase class C family
MSMEG_3166c	X	X	COG3464	Transposase
MSMEG_3169	J	J	COG0060	Isoleucyl-tRNA synthetase
MSMEG_3170c	J	J	COG2501	Ribosome-associated protein YbcJ, S4-like RNA-binding protein
MSMEG_3172	L	L	COG0389	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair
MSMEG_3173c	J	JE	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D
MSMEG_3174	M	MU	COG0597	Lipoprotein signal peptidase
MSMEG_3175	J	J	COG0564	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific
MSMEG_3176	R	R	COG2962	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family
MSMEG_3177	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3178	L	L	COG0587	DNA polymerase III, alpha subunit
MSMEG_3180	K	K	COG0789	DNA-binding transcriptional regulator, MerR family
MSMEG_3183	E	E	COG1171	Threonine deaminase
MSMEG_3184c	G	G	COG0296	1,4-alpha-glucan branching enzyme
MSMEG_3186c	G	G	COG1523	Pullulanase/glycogen debranching enzyme
MSMEG_3187c	M	M	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains
MSMEG_3188	H	H	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MSMEG_3189	H	H	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme
MSMEG_3190	H	H	COG0132	Dethiobiotin synthetase
MSMEG_3193c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3194	H	H	COG0502	Biotin synthase or related enzyme
MSMEG_3198c	F	F	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family
MSMEG_3199	H	H	COG0379	Quinolinate synthase
MSMEG_3200	H	H	COG0029	Aspartate oxidase
MSMEG_3201	H	H	COG0157	Nicotinate-nucleotide pyrophosphorylase
MSMEG_3203c	E	E	COG1280	Threonine/homoserine/homoserine lactone efflux protein
MSMEG_3205	E	E	COG0141	Histidinol dehydrogenase
MSMEG_3206	E	E	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase
MSMEG_3207	E	E	COG0131	Imidazoleglycerol phosphate dehydratase HisB
MSMEG_3208	E	E	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH
MSMEG_3209	E	E	COG0106	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase
MSMEG_3210	G	G	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family
MSMEG_3211	E	E	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MSMEG_3212	E	E	COG0139	Phosphoribosyl-AMP cyclohydrolase
MSMEG_3213	V	V	COG0286	Type I restriction-modification system, DNA methylase subunit
MSMEG_3215c	P	P	COG1119	ABC-type molybdenum transport system, ATPase component ModF/photorepair protein PhrA
MSMEG_3216c	O	O	COG1225	Peroxiredoxin
MSMEG_3217	E	EH	COG0147	Anthranilate/para-aminobenzoate synthases component I
MSMEG_3219	E	E	COG0134	Indole-3-glycerol phosphate synthase
MSMEG_3220	E	E	COG0133	Tryptophan synthase beta chain
MSMEG_3221	E	E	COG0159	Tryptophan synthase alpha chain
MSMEG_3222	M	M	COG0682	Prolipoprotein diacylglyceryltransferase
MSMEG_3225	E	E	COG0067	Glutamate synthase domain 1
MSMEG_3225	E	E	COG0069	Glutamate synthase domain 2
MSMEG_3225	E	E	COG0070	Glutamate synthase domain 3
MSMEG_3226	E	ER	COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase
MSMEG_3227	G	G	COG0469	Pyruvate kinase
MSMEG_3228	I	I	COG1946	Acyl-CoA thioesterase
MSMEG_3231c	C	CO	COG4988	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components
MSMEG_3232c	C	C	COG1294	Cytochrome bd-type quinol oxidase, subunit 2
MSMEG_3233c	C	C	COG1271	Cytochrome bd-type quinol oxidase, subunit 1
MSMEG_3234c	R	R	COG3247	Acid resistance membrane protein HdeD, DUF308 family
MSMEG_3235	E	ET	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain
MSMEG_3236	E	E	COG0765	ABC-type amino acid transport system, permease component
MSMEG_3237	E	E	COG1126	ABC-type polar amino acid transport system, ATPase component
MSMEG_3238	P	P	COG2897	3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains
MSMEG_3239	T	T	COG4585	Signal transduction histidine kinase ComP
MSMEG_3240	T	TK	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains
MSMEG_3242	P	PV	COG0783	DNA-binding ferritin-like protein (oxidative damage protectant)
MSMEG_3246	T	TK	COG3707	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains
MSMEG_3247	E	E	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component
MSMEG_3248	E	E	COG0559	Branched-chain amino acid ABC-type transport system, permease component
MSMEG_3249	E	E	COG4177	ABC-type branched-chain amino acid transport system, permease component
MSMEG_3250	E	E	COG0411	ABC-type branched-chain amino acid transport system, ATPase component LivG
MSMEG_3251	E	E	COG0410	ABC-type branched-chain amino acid transport system, ATPase component LivF
MSMEG_3252	R	R	COG1742	Uncharacterized inner membrane protein YnfA, drug/metabolite transporter superfamily
MSMEG_3255c	S	S	COG2259	Uncharacterized membrane protein YphA, DoxX/SURF4 family
MSMEG_3257	G	G	COG1070	Sugar (pentulose or hexulose) kinase
MSMEG_3259	I	I	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
MSMEG_3260	K	K	COG0583	DNA-binding transcriptional regulator, LysR family
MSMEG_3262c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_3263	G	G	COG1070	Sugar (pentulose or hexulose) kinase
MSMEG_3264c	K	K	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family
MSMEG_3265	E	ER	COG1063	Threonine dehydrogenase or related Zn-dependent dehydrogenase
MSMEG_3266	G	G	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component
MSMEG_3267	G	G	COG1175	ABC-type sugar transport system, permease component
MSMEG_3268	G	G	COG0395	ABC-type glycerol-3-phosphate transport system, permease component
MSMEG_3269	G	G	COG3839	ABC-type sugar transport system, ATPase component MalK
MSMEG_3270	G	G	COG3839	ABC-type sugar transport system, ATPase component MalK
MSMEG_3271	G	G	COG2376	Dihydroxyacetone kinase
MSMEG_3271	G	G	COG2376	Dihydroxyacetone kinase
MSMEG_3272	G	G	COG0698	Ribose 5-phosphate isomerase RpiB
MSMEG_3273	E	EG	COG1363	Putative aminopeptidase FrvX
MSMEG_3274	K	K	COG0789	DNA-binding transcriptional regulator, MerR family
MSMEG_3275	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_3276	E	E	COG5006	Threonine/homoserine efflux transporter RhtA
MSMEG_3277c	E	E	COG1177	ABC-type spermidine/putrescine transport system, permease component II
MSMEG_3279c	E	E	COG1176	ABC-type spermidine/putrescine transport system, permease component I
MSMEG_3280c	E	E	COG0687	Spermidine/putrescine-binding periplasmic protein
MSMEG_3281c	E	E	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component
MSMEG_3284c	K	K	COG1846	DNA-binding transcriptional regulator, MarR family
MSMEG_3285c	C	CE	COG0473	Isocitrate/isopropylmalate dehydrogenase
MSMEG_3286c	H	H	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG
MSMEG_3287c	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_3288	P	P	COG1652	Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain
MSMEG_3289	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_3290	K	K	COG2771	DNA-binding transcriptional regulator, CsgD family
MSMEG_3290	R	R	COG3899	Predicted ATPase
MSMEG_3292	K	K	COG1396	Transcriptional regulator, contains XRE-family HTH domain
MSMEG_3296	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_3297	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_3297	K	K	COG3710	DNA-binding winged helix-turn-helix (wHTH) domain
MSMEG_3298	S	S	COG3558	Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily
MSMEG_3300	R	R	COG0673	Predicted dehydrogenase
MSMEG_3301	H	HR	COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)
MSMEG_3302	C	C	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
MSMEG_3303	R	R	COG4188	Predicted dienelactone hydrolase
MSMEG_3304	I	I	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase
MSMEG_3305	G	GER	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily
MSMEG_3306	C	CR	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase
MSMEG_3308	T	T	COG0589	Nucleotide-binding universal stress protein,  UspA family
MSMEG_3309	E	E	COG1350	Predicted alternative tryptophan synthase beta-subunit (paralog of TrpB)
MSMEG_3313c	G	GK	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain
MSMEG_3314	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_3316c	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_3317	S	S	COG3804	Uncharacterized conserved protein
MSMEG_3318c	H	HC	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases
MSMEG_3319	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3321	I	I	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases
MSMEG_3326c	O	O	COG2170	Gamma-glutamyl:cysteine ligase YbdK, ATP-grasp superfamily
MSMEG_3330c	S	S	COG3237	Uncharacterized conserved protein YjbJ, UPF0337 family
MSMEG_3332	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3335	K	K	COG1414	DNA-binding transcriptional regulator, IclR family
MSMEG_3336c	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_3338	C	C	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family
MSMEG_3345c	K	K	COG1802	DNA-binding transcriptional regulator, GntR family
MSMEG_3346	G	G	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase RhmA
MSMEG_3347	C	C	COG0388	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate
MSMEG_3348	G	G	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component
MSMEG_3349	Q	Q	COG4665	TRAP-type mannitol/chloroaromatic compound transport system, small permease component
MSMEG_3350	G	G	COG1593	TRAP-type C4-dicarboxylate transport system, large permease component
MSMEG_3355	R	R	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains
MSMEG_3357	R	R	COG4341	Predicted HD phosphohydrolase
MSMEG_3358	S	S	COG4681	Uncharacterized conserved protein YaeQ, suppresses RfaH defect
MSMEG_3359	Q	Q	COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family
MSMEG_3360c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3362c	I	I	COG1024	Enoyl-CoA hydratase/carnithine racemase
MSMEG_3363	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3364	E	E	COG1280	Threonine/homoserine/homoserine lactone efflux protein
MSMEG_3365	K	K	COG4977	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain
MSMEG_3366	K	K	COG4977	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain
MSMEG_3367	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_3369	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_3372c	K	K	COG0640	DNA-binding transcriptional regulator, ArsR family
MSMEG_3373	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_3374c	S	S	COG3662	Uncharacterized conserved protein, DUF2236 family
MSMEG_3375	I	IR	COG2303	Choline dehydrogenase or related flavoprotein
MSMEG_3376	R	R	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II
MSMEG_3378c	V	V	COG1680	CubicO group peptidase, beta-lactamase class C family
MSMEG_3379	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_3381c	C	C	COG1182	FMN-dependent NADH-azoreductase
MSMEG_3382	K	K	COG0640	DNA-binding transcriptional regulator, ArsR family
MSMEG_3386c	P	P	COG2223	Nitrate/nitrite transporter NarK
MSMEG_3387c	I	I	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase
MSMEG_3388c	C	C	COG1062	Zn-dependent alcohol/formaldehyde dehydrogenase
MSMEG_3389	E	EH	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme
MSMEG_3390	I	I	COG1024	Enoyl-CoA hydratase/carnithine racemase
MSMEG_3391	I	I	COG1804	Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases
MSMEG_3392	I	I	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
MSMEG_3393	I	I	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
MSMEG_3394	R	R	COG1917	Cupin domain protein related to quercetin dioxygenase
MSMEG_3395	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_3396c	K	K	COG1414	DNA-binding transcriptional regulator, IclR family
MSMEG_3397c	E	E	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase
MSMEG_3398c	G	GEPR	COG0477	MFS family permease, includes anhydromuropeptide permease AmpG
MSMEG_3400	J	J	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase
MSMEG_3400	K	K	COG1802	DNA-binding transcriptional regulator, GntR family
MSMEG_3401	E	E	COG1540	5-oxoprolinase subunit A
MSMEG_3402	F	F	COG1457	Purine-cytosine permease or related protein
MSMEG_3403	C	C	COG0388	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate
MSMEG_3405c	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_3406	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3407c	H	HR	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold
MSMEG_3408	R	R	COG5516	Uncharacterized conserved protein containing a Zn-ribbon-like motif, possibly RNA-binding
MSMEG_3409c	C	CR	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase
MSMEG_3410c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3411	F	FV	COG2258	N-hydroxylaminopurine reductase YiiM, contains MOSC domain
MSMEG_3412c	G	GM	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family
MSMEG_3414c	S	S	COG1289	Uncharacterized membrane protein YccC
MSMEG_3415	K	K	COG1846	DNA-binding transcriptional regulator, MarR family
MSMEG_3420c	I	I	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
MSMEG_3421c	G	G	COG2814	Predicted arabinose efflux permease AraJ, MFS family
MSMEG_3422	H	H	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase
MSMEG_3423	K	K	COG1414	DNA-binding transcriptional regulator, IclR family
MSMEG_3424	Q	Q	COG3315	O-Methyltransferase involved in polyketide biosynthesis
MSMEG_3425c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3426c	R	R	COG0300	Short-chain dehydrogenase
MSMEG_3427	R	R	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II
MSMEG_3429	M	M	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains
MSMEG_3430	H	H	COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase
MSMEG_3431c	I	IR	COG2303	Choline dehydrogenase or related flavoprotein
MSMEG_3432c	I	IR	COG2303	Choline dehydrogenase or related flavoprotein
MSMEG_3433	X	X	COG5421	Transposase
MSMEG_3434	O	O	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase
MSMEG_3436	R	R	COG4185	Predicted ABC-type ATPase or kinase
MSMEG_3437c	P	P	COG1652	Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain
MSMEG_3437c	V	V	COG0627	S-formylglutathione hydrolase FrmB
MSMEG_3440	E	E	COG1760	L-serine deaminase
MSMEG_3442	E	ET	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain
MSMEG_3444c	I	IR	COG2303	Choline dehydrogenase or related flavoprotein
MSMEG_3445	H	HR	COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)
MSMEG_3447	T	TK	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains
MSMEG_3448c	T	T	COG2203	GAF domain
MSMEG_3448c	T	T	COG4585	Signal transduction histidine kinase ComP
MSMEG_3449c	H	H	COG0262	Dihydrofolate reductase
MSMEG_3450	H	H	COG1011	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)
MSMEG_3451c	R	R	COG0300	Short-chain dehydrogenase
MSMEG_3452	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3455	J	J	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain
MSMEG_3457c	C	C	COG1252	NADH dehydrogenase, FAD-containing subunit
MSMEG_3459c	S	S	COG2966	Uncharacterized membrane protein YjjP, DUF1212 family
MSMEG_3459c	S	S	COG3610	Uncharacterized membrane protein YjjB, DUF3815 family
MSMEG_3460	P	P	COG0735	Fe2+ or Zn2+ uptake regulation protein Fur/Zur
MSMEG_3461	P	P	COG0376	Catalase (peroxidase I)
MSMEG_3462	C	C	COG0778	Nitroreductase
MSMEG_3463c	G	G	COG3509	Acetyl xylan esterase AxeA and related esterases, LpqC family
MSMEG_3464c	G	G	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family
MSMEG_3465c	I	I	COG0318	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)
MSMEG_3467c	J	J	COG3688	EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain
MSMEG_3468	I	I	COG0318	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)
MSMEG_3469c	K	K	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
MSMEG_3470	M	M	COG0451	Nucleoside-diphosphate-sugar epimerase
MSMEG_3471	H	H	COG0807	GTP cyclohydrolase II
MSMEG_3473	F	F	COG0035	Uracil phosphoribosyltransferase
MSMEG_3474	O	O	COG1266	Membrane protease YdiL, CAAX protease family
MSMEG_3476c	O	O	COG0501	Zn-dependent protease with chaperone function
MSMEG_3477c	M	M	COG0791	Cell wall-associated hydrolase, NlpC_P60 family
MSMEG_3478	H	H	COG0819	Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway)
MSMEG_3479c	O	O	COG2077	Peroxiredoxin
MSMEG_3480	V	V	COG3570	Streptomycin 6-kinase
MSMEG_3481c	M	MR	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily
MSMEG_3483	F	FV	COG2258	N-hydroxylaminopurine reductase YiiM, contains MOSC domain
MSMEG_3484c	R	R	COG1917	Cupin domain protein related to quercetin dioxygenase
MSMEG_3485c	K	K	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family
MSMEG_3486c	P	P	COG0753	Catalase
MSMEG_3488	K	K	COG4977	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain
MSMEG_3489c	D	DI	COG2755	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK
MSMEG_3490c	M	M	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains
MSMEG_3492	T	T	COG1524	c-di-AMP phosphodiesterase AtaC or nucleotide pyrophosphatase, AlkP superfamily
MSMEG_3496	R	R	COG2409	Predicted lipid transporter YdfJ, MMPL/SSD domain, RND superfamily
MSMEG_3497c	I	I	COG3832	Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain
MSMEG_3497c	K	K	COG0640	DNA-binding transcriptional regulator, ArsR family
MSMEG_3500	L	L	COG3022	DNA-binding protein YaaA associated with the oxidative stress response
MSMEG_3505	J	J	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase
