# only the first 2 columns are required
Rv1484	I	inhA	Lipid transport and metabolism 
Rv1485	H	hemH	Coenzyme transport and metabolism 
Rv1487	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv1488	O	-	Posttranslational modification, protein turnover, chaperones 
Rv1489A	I	-	Lipid transport and metabolism 
Rv1491c	S	-	Function unknown 
Rv1492	I	mutA	Lipid transport and metabolism 
Rv1493	I	mutB	Lipid transport and metabolism 
Rv1495	T	-	Signal transduction mechanisms 
Rv1496	E	-	Amino acid transport and metabolism 
Rv1497	V	lipL	Defense mechanisms 
Rv1498A	S	-	Function unknown 
Rv1498c	R	-	General function prediction only 
Rv1500	M	-	Cell wall/membrane/envelope biogenesis 
Rv1501	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1502	G	-	Carbohydrate transport and metabolism 
Rv1503c	M	-	Cell wall/membrane/envelope biogenesis 
Rv1504c	M	-	Cell wall/membrane/envelope biogenesis 
Rv1505c	R	-	General function prediction only 
Rv1506c	R	-	General function prediction only 
Rv1508A	M	-	Cell wall/membrane/envelope biogenesis 
Rv1509	R	-	General function prediction only 
Rv1511	M	gmdA	Cell wall/membrane/envelope biogenesis 
Rv1512	G	epiA	Carbohydrate transport and metabolism 
Rv1513	R	-	General function prediction only 
Rv1514c	M	-	Cell wall/membrane/envelope biogenesis 
Rv1515c	R	-	General function prediction only 
Rv1516c	M	-	Cell wall/membrane/envelope biogenesis 
Rv1518	M	-	Cell wall/membrane/envelope biogenesis 
Rv1520	M	-	Cell wall/membrane/envelope biogenesis 
Rv1521	Q	fadD25	Secondary metabolites biosynthesis, transport and catabolism 
Rv1522c	R	mmpL12	General function prediction only 
Rv1523	R	-	General function prediction only 
Rv1524	C	-	Energy production and conversion 
Rv1525	R	wbbL2	General function prediction only 
Rv1526c	C	-	Energy production and conversion 
Rv1527c	Q	pks5	Secondary metabolites biosynthesis, transport and catabolism 
Rv1529	Q	fadD24	Secondary metabolites biosynthesis, transport and catabolism 
Rv1530	R	adh	General function prediction only 
Rv1531	S	-	Function unknown 
Rv1532c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1533	R	-	General function prediction only 
Rv1534	K	-	Transcription 
Rv1536	J	ileS	Translation, ribosomal structure and biogenesis 
Rv1537	L	dinX	Replication, recombination and repair 
Rv1538c	J	ansA	Translation, ribosomal structure and biogenesis 
Rv1539	U	lspA	Intracellular trafficking, secretion, and vesicular transport 
Rv1540	J	-	Translation, ribosomal structure and biogenesis 
Rv1541c	R	lprI	General function prediction only 
Rv1541c	S	lprI	Function unknown 
Rv1542c	R	glbN	General function prediction only 
Rv1543	R	-	General function prediction only 
Rv1544	R	-	General function prediction only 
Rv1547	L	dnaE	Replication, recombination and repair 
Rv1549	I	fadD11.1	Lipid transport and metabolism 
Rv1550	I	fadD11	Lipid transport and metabolism 
Rv1551	I	plsB1	Lipid transport and metabolism 
Rv1552	C	frdA	Energy production and conversion 
Rv1553	C	frdB	Energy production and conversion 
Rv1554	C	frdC	Energy production and conversion 
Rv1556	K	-	Transcription 
Rv1557	R	mmpL6	General function prediction only 
Rv1559	E	ilvA	Amino acid transport and metabolism 
Rv1560	K	-	Transcription 
Rv1561	R	-	General function prediction only 
Rv1562c	G	treZ	Carbohydrate transport and metabolism 
Rv1563c	G	treY	Carbohydrate transport and metabolism 
Rv1564c	G	treX	Carbohydrate transport and metabolism 
Rv1565c	I	-	Lipid transport and metabolism 
Rv1566c	M	-	Cell wall/membrane/envelope biogenesis 
Rv1568	H	bioA	Coenzyme transport and metabolism 
Rv1569	H	bioF1	Coenzyme transport and metabolism 
Rv1570	H	bioD	Coenzyme transport and metabolism 
Rv1576c	R	-	General function prediction only 
Rv1577c	R	-	General function prediction only 
Rv1578c	L	-	Replication, recombination and repair 
Rv1582c	R	-	General function prediction only 
Rv1586c	L	-	Replication, recombination and repair 
Rv1589	H	bioB	Coenzyme transport and metabolism 
Rv1593c	F	-	Nucleotide transport and metabolism 
Rv1594	H	nadA	Coenzyme transport and metabolism 
Rv1595	H	nadB	Coenzyme transport and metabolism 
Rv1596	H	nadC	Coenzyme transport and metabolism 
Rv1597	R	-	General function prediction only 
Rv1599	E	hisD	Amino acid transport and metabolism 
Rv1600	E	hisC1	Amino acid transport and metabolism 
Rv1601	E	hisB	Amino acid transport and metabolism 
Rv1602	E	hisH	Amino acid transport and metabolism 
Rv1603	E	hisA	Amino acid transport and metabolism 
Rv1604	G	impA	Carbohydrate transport and metabolism 
Rv1605	E	hisF	Amino acid transport and metabolism 
Rv1606	E	hisI	Amino acid transport and metabolism 
Rv1607	P	chaA	Inorganic ion transport and metabolism 
Rv1608c	O	bcpB	Posttranslational modification, protein turnover, chaperones 
Rv1609	H	trpE	Coenzyme transport and metabolism 
Rv1611	E	trpC	Amino acid transport and metabolism 
Rv1612	E	trpB	Amino acid transport and metabolism 
Rv1613	E	trpA	Amino acid transport and metabolism 
Rv1614	M	lgt	Cell wall/membrane/envelope biogenesis 
Rv1615	S	-	Function unknown 
Rv1617	G	pykA	Carbohydrate transport and metabolism 
Rv1618	I	tesB1	Lipid transport and metabolism 
Rv1619	S	-	Function unknown 
Rv1620c	V	cydC	Defense mechanisms 
Rv1621c	O	cydD	Posttranslational modification, protein turnover, chaperones 
Rv1622c	C	cydB	Energy production and conversion 
Rv1623c	C	cydA	Energy production and conversion 
Rv1624c	S	-	Function unknown 
Rv1625c	T	cya	Signal transduction mechanisms 
Rv1626	T	-	Signal transduction mechanisms 
Rv1627c	I	-	Lipid transport and metabolism 
Rv1628c	R	-	General function prediction only 
Rv1629	L	polA	Replication, recombination and repair 
Rv1630	J	rpsA	Translation, ribosomal structure and biogenesis 
Rv1631	H	coaE	Coenzyme transport and metabolism 
Rv1631	S	coaE	Function unknown 
Rv1632c	S	-	Function unknown 
Rv1633	L	uvrB	Replication, recombination and repair 
Rv1634	R	-	General function prediction only 
Rv1636	T	TB15.3	Signal transduction mechanisms 
Rv1637c	R	-	General function prediction only 
Rv1638	L	uvrA	Replication, recombination and repair 
Rv1638A	T	-	Signal transduction mechanisms 
Rv1639c	R	-	General function prediction only 
Rv1640c	J	lysS	Translation, ribosomal structure and biogenesis 
Rv1640c	S	lysS	Function unknown 
Rv1641	J	infC	Translation, ribosomal structure and biogenesis 
Rv1642	J	rpmI	Translation, ribosomal structure and biogenesis 
Rv1643	J	rplT	Translation, ribosomal structure and biogenesis 
Rv1644	J	tsnR	Translation, ribosomal structure and biogenesis 
Rv1645c	S	-	Function unknown 
Rv1647	T	-	Signal transduction mechanisms 
Rv1649	J	pheS	Translation, ribosomal structure and biogenesis 
Rv1650	J	pheT	Translation, ribosomal structure and biogenesis 
Rv1650	R	pheT	General function prediction only 
Rv1652	E	argC	Amino acid transport and metabolism 
Rv1653	E	argJ	Amino acid transport and metabolism 
Rv1654	E	argB	Amino acid transport and metabolism 
Rv1655	E	argD	Amino acid transport and metabolism 
Rv1656	E	argF	Amino acid transport and metabolism 
Rv1657	K	argR	Transcription 
Rv1658	E	argG	Amino acid transport and metabolism 
Rv1659	E	argH	Amino acid transport and metabolism 
Rv1660	Q	pks10	Secondary metabolites biosynthesis, transport and catabolism 
Rv1661	Q	pks7	Secondary metabolites biosynthesis, transport and catabolism 
Rv1662	Q	pks8	Secondary metabolites biosynthesis, transport and catabolism 
Rv1663	Q	pks17	Secondary metabolites biosynthesis, transport and catabolism 
Rv1664	Q	pks9	Secondary metabolites biosynthesis, transport and catabolism 
Rv1665	Q	pks11	Secondary metabolites biosynthesis, transport and catabolism 
Rv1666c	Q	cyp139	Secondary metabolites biosynthesis, transport and catabolism 
Rv1667c	R	-	General function prediction only 
Rv1668c	R	-	General function prediction only 
Rv1670	S	-	Function unknown 
Rv1672c	R	-	General function prediction only 
Rv1673c	E	-	Amino acid transport and metabolism 
Rv1674c	K	-	Transcription 
Rv1674c	P	-	Inorganic ion transport and metabolism 
Rv1675c	T	-	Signal transduction mechanisms 
Rv1676	E	-	Amino acid transport and metabolism 
Rv1677	C	dsbF	Energy production and conversion 
Rv1679	I	fadE16	Lipid transport and metabolism 
Rv1680	P	-	Inorganic ion transport and metabolism 
Rv1681	R	moeX	General function prediction only 
Rv1683	I	-	Lipid transport and metabolism 
Rv1683	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1684	S	-	Function unknown 
Rv1685c	K	-	Transcription 
Rv1686c	V	-	Defense mechanisms 
Rv1687c	V	-	Defense mechanisms 
Rv1688	L	mpg	Replication, recombination and repair 
Rv1689	J	tyrS	Translation, ribosomal structure and biogenesis 
Rv1691	R	-	General function prediction only 
Rv1692	G	-	Carbohydrate transport and metabolism 
Rv1694	J	tlyA	Translation, ribosomal structure and biogenesis 
Rv1695	G	ppnK	Carbohydrate transport and metabolism 
Rv1696	L	recN	Replication, recombination and repair 
Rv1697	S	-	Function unknown 
Rv1699	F	pyrG	Nucleotide transport and metabolism 
Rv1700	R	-	General function prediction only 
Rv1701	L	xerD	Replication, recombination and repair 
Rv1702c	C	-	Energy production and conversion 
Rv1703c	R	-	General function prediction only 
Rv1704c	E	cycA	Amino acid transport and metabolism 
Rv1706A	R	-	General function prediction only 
Rv1707	P	-	Inorganic ion transport and metabolism 
Rv1708	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv1709	S	-	Function unknown 
Rv1710	K	-	Transcription 
Rv1711	J	-	Translation, ribosomal structure and biogenesis 
Rv1712	F	cmk	Nucleotide transport and metabolism 
Rv1713	R	engA	General function prediction only 
Rv1714	R	-	General function prediction only 
Rv1715	I	fadB3	Lipid transport and metabolism 
Rv1716	R	-	General function prediction only 
Rv1717	G	-	Carbohydrate transport and metabolism 
Rv1717	S	-	Function unknown 
Rv1718	S	-	Function unknown 
Rv1719	K	-	Transcription 
Rv1720c	R	-	General function prediction only 
Rv1722	I	-	Lipid transport and metabolism 
Rv1723	V	-	Defense mechanisms 
Rv1725c	K	-	Transcription 
Rv1726	C	-	Energy production and conversion 
Rv1729c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1730c	V	-	Defense mechanisms 
Rv1731	C	gabD2	Energy production and conversion 
Rv1732c	C	-	Energy production and conversion 
Rv1734c	C	-	Energy production and conversion 
Rv1735c	P	-	Inorganic ion transport and metabolism 
Rv1736c	C	narX	Energy production and conversion 
Rv1737c	P	narK2	Inorganic ion transport and metabolism 
Rv1739c	P	-	Inorganic ion transport and metabolism 
Rv1740	S	-	Function unknown 
Rv1741	S	-	Function unknown 
Rv1743	L	pknE	Replication, recombination and repair 
Rv1745c	I	idi	Lipid transport and metabolism 
Rv1746	L	pknF	Replication, recombination and repair 
Rv1747	V	-	Defense mechanisms 
Rv1750c	Q	fadD1	Secondary metabolites biosynthesis, transport and catabolism 
Rv1751	C	-	Energy production and conversion 
Rv1752	R	-	General function prediction only 
Rv1755c	M	plcD	Cell wall/membrane/envelope biogenesis 
Rv1756c	L	-	Replication, recombination and repair 
Rv1757c	L	-	Replication, recombination and repair 
Rv1762c	S	-	Function unknown 
Rv1763	L	-	Replication, recombination and repair 
Rv1764	L	-	Replication, recombination and repair 
Rv1765A	L	-	Replication, recombination and repair 
Rv1765c	K	-	Transcription 
Rv1766	S	-	Function unknown 
Rv1767	S	-	Function unknown 
Rv1769	E	-	Amino acid transport and metabolism 
Rv1770	R	-	General function prediction only 
Rv1771	C	-	Energy production and conversion 
Rv1772	T	-	Signal transduction mechanisms 
Rv1773c	K	-	Transcription 
Rv1774	C	-	Energy production and conversion 
Rv1776c	K	-	Transcription 
Rv1777	Q	cyp144	Secondary metabolites biosynthesis, transport and catabolism 
Rv1781c	G	malQ	Carbohydrate transport and metabolism 
Rv1783	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv1784	D	-	Cell cycle control, cell division, chromosome partitioning 
Rv1785c	Q	cyp143	Secondary metabolites biosynthesis, transport and catabolism 
Rv1786	C	-	Energy production and conversion 
Rv1796	O	mycP5	Posttranslational modification, protein turnover, chaperones 
Rv1798	O	-	Posttranslational modification, protein turnover, chaperones 
Rv1811	S	mgtC	Function unknown 
Rv1812c	C	-	Energy production and conversion 
Rv1814	I	erg3	Lipid transport and metabolism 
Rv1816	K	-	Transcription 
Rv1817	C	-	Energy production and conversion 
Rv1819c	R	-	General function prediction only 
Rv1820	H	ilvG	Coenzyme transport and metabolism 
Rv1821	U	secA2	Intracellular trafficking, secretion, and vesicular transport 
Rv1822	I	pgsA2	Lipid transport and metabolism 
Rv1823	S	-	Function unknown 
Rv1824	S	-	Function unknown 
Rv1825	S	-	Function unknown 
Rv1826	E	gcvH	Amino acid transport and metabolism 
Rv1827	T	cfp17	Signal transduction mechanisms 
Rv1828	K	-	Transcription 
Rv1829	S	-	Function unknown 
Rv1830	K	-	Transcription 
Rv1832	E	gcvB	Amino acid transport and metabolism 
Rv1833c	R	-	General function prediction only 
Rv1834	R	-	General function prediction only 
Rv1835c	R	-	General function prediction only 
Rv1837c	C	glcB	Energy production and conversion 
Rv1838c	R	-	General function prediction only 
Rv1841c	R	-	General function prediction only 
Rv1842c	R	-	General function prediction only 
Rv1843c	F	guaB1	Nucleotide transport and metabolism 
Rv1843c	R	guaB1	General function prediction only 
Rv1844c	G	gnd1	Carbohydrate transport and metabolism 
Rv1845c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv1846c	K	-	Transcription 
Rv1847	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1848	E	ureA	Amino acid transport and metabolism 
Rv1849	E	ureB	Amino acid transport and metabolism 
Rv1850	E	ureC	Amino acid transport and metabolism 
Rv1851	O	ureF	Posttranslational modification, protein turnover, chaperones 
Rv1852	K	ureG	Transcription 
Rv1854c	C	ndh	Energy production and conversion 
Rv1855c	C	-	Energy production and conversion 
Rv1856c	R	-	General function prediction only 
Rv1857	P	modA	Inorganic ion transport and metabolism 
Rv1858	P	modB	Inorganic ion transport and metabolism 
Rv1859	G	modC	Carbohydrate transport and metabolism 
Rv1859	P	modC	Inorganic ion transport and metabolism 
Rv1861	S	-	Function unknown 
Rv1862	R	adhA	General function prediction only 
Rv1863c	R	-	General function prediction only 
Rv1864c	S	-	Function unknown 
Rv1865c	R	-	General function prediction only 
Rv1866	C	-	Energy production and conversion 
Rv1867	I	-	Lipid transport and metabolism 
Rv1868	G	-	Carbohydrate transport and metabolism 
Rv1869c	R	-	General function prediction only 
Rv1872c	C	lldD2	Energy production and conversion 
Rv1873	S	-	Function unknown 
Rv1876	P	bfrA	Inorganic ion transport and metabolism 
Rv1877	R	-	General function prediction only 
Rv1878	E	glnA3	Amino acid transport and metabolism 
Rv1879	R	-	General function prediction only 
Rv1880c	Q	cyp140	Secondary metabolites biosynthesis, transport and catabolism 
Rv1882c	R	-	General function prediction only 
Rv1885c	E	-	Amino acid transport and metabolism 
Rv1886c	R	fbpB	General function prediction only 
Rv1888A	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1889c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1890c	S	-	Function unknown 
Rv1894c	R	-	General function prediction only 
Rv1895	R	-	General function prediction only 
Rv1896c	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv1897c	J	-	Translation, ribosomal structure and biogenesis 
Rv1898	S	-	Function unknown 
Rv1899c	R	lppD	General function prediction only 
Rv1900c	R	lipJ	General function prediction only 
Rv1900c	T	lipJ	Signal transduction mechanisms 
Rv1901	R	cinA	General function prediction only 
Rv1902c	R	nanT	General function prediction only 
Rv1903	S	-	Function unknown 
Rv1904	T	-	Signal transduction mechanisms 
Rv1905c	E	aao	Amino acid transport and metabolism 
Rv1908c	P	katG	Inorganic ion transport and metabolism 
Rv1909c	P	furA	Inorganic ion transport and metabolism 
Rv1910c	R	-	General function prediction only 
Rv1911c	R	lppC	General function prediction only 
Rv1912c	R	fadB5	General function prediction only 
Rv1913	R	-	General function prediction only 
Rv1915	C	aceAa	Energy production and conversion 
Rv1916	C	aceAb	Energy production and conversion 
Rv1920	I	-	Lipid transport and metabolism 
Rv1921c	F	lppF	Nucleotide transport and metabolism 
Rv1922	V	-	Defense mechanisms 
Rv1923	V	lipD	Defense mechanisms 
Rv1925	Q	fadD31	Secondary metabolites biosynthesis, transport and catabolism 
Rv1927	S	-	Function unknown 
Rv1928c	R	-	General function prediction only 
Rv1930c	R	-	General function prediction only 
Rv1931c	K	-	Transcription 
Rv1932	O	tpx	Posttranslational modification, protein turnover, chaperones 
Rv1933c	I	fadE18	Lipid transport and metabolism 
Rv1934c	I	fadE17	Lipid transport and metabolism 
Rv1935c	I	echA13	Lipid transport and metabolism 
Rv1936	C	-	Energy production and conversion 
Rv1937	C	-	Energy production and conversion 
Rv1938	R	ephB	General function prediction only 
Rv1939	R	-	General function prediction only 
Rv1940	H	ribA1	Coenzyme transport and metabolism 
Rv1941	R	-	General function prediction only 
Rv1942c	T	-	Signal transduction mechanisms 
Rv1944c	U	-	Intracellular trafficking, secretion, and vesicular transport 
Rv1953	R	-	General function prediction only 
Rv1955	S	-	Function unknown 
Rv1956	K	-	Transcription 
Rv1959c	R	-	General function prediction only 
Rv1960c	K	-	Transcription 
Rv1962c	R	-	General function prediction only 
Rv1963c	K	mce3R	Transcription 
Rv1964	Q	yrbE3A	Secondary metabolites biosynthesis, transport and catabolism 
Rv1965	Q	yrbE3B	Secondary metabolites biosynthesis, transport and catabolism 
Rv1966	Q	mce3A	Secondary metabolites biosynthesis, transport and catabolism 
Rv1967	Q	mce3B	Secondary metabolites biosynthesis, transport and catabolism 
Rv1968	Q	mce3C	Secondary metabolites biosynthesis, transport and catabolism 
Rv1969	Q	mce3D	Secondary metabolites biosynthesis, transport and catabolism 
Rv1970	Q	lprM	Secondary metabolites biosynthesis, transport and catabolism 
Rv1971	Q	mce3F	Secondary metabolites biosynthesis, transport and catabolism 
Rv1977	O	-	Posttranslational modification, protein turnover, chaperones 
Rv1978	R	-	General function prediction only 
Rv1979c	E	-	Amino acid transport and metabolism 
Rv1981c	F	nrdF	Nucleotide transport and metabolism 
Rv1982c	S	-	Function unknown 
Rv1985c	K	-	Transcription 
Rv1986	R	-	General function prediction only 
Rv1988	J	-	Translation, ribosomal structure and biogenesis 
Rv1989c	S	-	Function unknown 
Rv1990A	R	-	General function prediction only 
Rv1990c	K	-	Transcription 
Rv1991c	T	-	Signal transduction mechanisms 
Rv1992c	P	ctpG	Inorganic ion transport and metabolism 
Rv1994c	K	-	Transcription 
Rv1995	S	-	Function unknown 
Rv1996	T	-	Signal transduction mechanisms 
Rv1997	P	ctpF	Inorganic ion transport and metabolism 
Rv1998c	G	-	Carbohydrate transport and metabolism 
Rv1999c	E	-	Amino acid transport and metabolism 
Rv2000	E	-	Amino acid transport and metabolism 
Rv2000	R	-	General function prediction only 
Rv2001	I	-	Lipid transport and metabolism 
Rv2002	R	fabG3	General function prediction only 
Rv2003c	R	-	General function prediction only 
Rv2004c	R	-	General function prediction only 
Rv2004c	S	-	Function unknown 
Rv2005c	T	-	Signal transduction mechanisms 
Rv2006	G	otsB1	Carbohydrate transport and metabolism 
Rv2006	R	otsB1	General function prediction only 
Rv2007c	C	fdxA	Energy production and conversion 
Rv2008c	J	-	Translation, ribosomal structure and biogenesis 
Rv2008c	R	-	General function prediction only 
Rv2009	K	-	Transcription 
Rv2010	R	-	General function prediction only 
Rv2011c	K	-	Transcription 
Rv2012	R	-	General function prediction only 
Rv2013	L	-	Replication, recombination and repair 
Rv2014	L	-	Replication, recombination and repair 
Rv2017	E	-	Amino acid transport and metabolism 
Rv2017	K	-	Transcription 
Rv2018	S	-	Function unknown 
Rv2020c	R	-	General function prediction only 
Rv2021c	K	-	Transcription 
Rv2022c	S	-	Function unknown 
Rv2024c	R	-	General function prediction only 
Rv2025c	P	-	Inorganic ion transport and metabolism 
Rv2026c	T	-	Signal transduction mechanisms 
Rv2027c	T	-	Signal transduction mechanisms 
Rv2028c	T	-	Signal transduction mechanisms 
Rv2029c	G	pfkB	Carbohydrate transport and metabolism 
Rv2030c	R	-	General function prediction only 
Rv2031c	O	hspX	Posttranslational modification, protein turnover, chaperones 
Rv2032	C	acg	Energy production and conversion 
Rv2034	K	-	Transcription 
Rv2037c	R	-	General function prediction only 
Rv2038c	G	-	Carbohydrate transport and metabolism 
Rv2039c	G	-	Carbohydrate transport and metabolism 
Rv2040c	G	-	Carbohydrate transport and metabolism 
Rv2041c	G	-	Carbohydrate transport and metabolism 
Rv2043c	Q	pncA	Secondary metabolites biosynthesis, transport and catabolism 
Rv2045c	I	lipT	Lipid transport and metabolism 
Rv2046	Q	lppI	Secondary metabolites biosynthesis, transport and catabolism 
Rv2047c	G	-	Carbohydrate transport and metabolism 
Rv2048c	Q	pks12	Secondary metabolites biosynthesis, transport and catabolism 
Rv2051c	M	ppm1	Cell wall/membrane/envelope biogenesis 
Rv2052c	R	-	General function prediction only 
Rv2054	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2055c	J	rpsR	Translation, ribosomal structure and biogenesis 
Rv2056c	J	rpsN	Translation, ribosomal structure and biogenesis 
Rv2057c	J	rpmG	Translation, ribosomal structure and biogenesis 
Rv2058c	J	rpmB	Translation, ribosomal structure and biogenesis 
Rv2059	P	-	Inorganic ion transport and metabolism 
Rv2060	P	-	Inorganic ion transport and metabolism 
Rv2061c	R	-	General function prediction only 
Rv2062c	H	cobN	Coenzyme transport and metabolism 
Rv2064	P	cobG	Inorganic ion transport and metabolism 
Rv2065	H	cobH	Coenzyme transport and metabolism 
Rv2066	H	cobI	Coenzyme transport and metabolism 
Rv2067c	R	-	General function prediction only 
Rv2068c	V	blaC	Defense mechanisms 
Rv2069	K	sigC	Transcription 
Rv2070c	H	cobK	Coenzyme transport and metabolism 
Rv2071c	H	cobM	Coenzyme transport and metabolism 
Rv2072c	H	cobL	Coenzyme transport and metabolism 
Rv2073c	R	-	General function prediction only 
Rv2086	L	-	Replication, recombination and repair 
Rv2087	L	-	Replication, recombination and repair 
Rv2088	L	pknJ	Replication, recombination and repair 
Rv2089c	E	pepE	Amino acid transport and metabolism 
Rv2090	L	-	Replication, recombination and repair 
Rv2092c	L	helY	Replication, recombination and repair 
Rv2093c	U	tatC	Intracellular trafficking, secretion, and vesicular transport 
Rv2094c	U	tatA	Intracellular trafficking, secretion, and vesicular transport 
Rv2095c	K	-	Transcription 
Rv2096c	K	-	Transcription 
Rv2101	L	helZ	Replication, recombination and repair 
Rv2102	S	-	Function unknown 
Rv2103c	R	-	General function prediction only 
Rv2105	L	-	Replication, recombination and repair 
Rv2106	L	-	Replication, recombination and repair 
Rv2109c	O	prcA	Posttranslational modification, protein turnover, chaperones 
Rv2110c	O	prcB	Posttranslational modification, protein turnover, chaperones 
Rv2115c	O	-	Posttranslational modification, protein turnover, chaperones 
Rv2117	S	-	Function unknown 
Rv2118c	J	-	Translation, ribosomal structure and biogenesis 
Rv2119	L	-	Replication, recombination and repair 
Rv2120c	S	-	Function unknown 
Rv2121c	E	hisG	Amino acid transport and metabolism 
Rv2122c	E	hisE	Amino acid transport and metabolism 
Rv2124c	E	metH	Amino acid transport and metabolism 
Rv2125	R	-	General function prediction only 
Rv2127	E	ansP1	Amino acid transport and metabolism 
Rv2129c	R	-	General function prediction only 
Rv2130c	J	cysS	Translation, ribosomal structure and biogenesis 
Rv2131c	P	cysQ	Inorganic ion transport and metabolism 
Rv2135c	G	-	Carbohydrate transport and metabolism 
Rv2136c	V	uppP	Defense mechanisms 
Rv2139	F	pyrD	Nucleotide transport and metabolism 
Rv2140c	R	TB18.6	General function prediction only 
Rv2141c	E	-	Amino acid transport and metabolism 
Rv2143	R	-	General function prediction only 
Rv2145c	D	wag31	Cell cycle control, cell division, chromosome partitioning 
Rv2146c	S	-	Function unknown 
Rv2147c	S	-	Function unknown 
Rv2148c	R	-	General function prediction only 
Rv2149c	S	yfiH	Function unknown 
Rv2150c	D	ftsZ	Cell cycle control, cell division, chromosome partitioning 
Rv2151c	M	ftsQ	Cell wall/membrane/envelope biogenesis 
Rv2152c	M	murC	Cell wall/membrane/envelope biogenesis 
Rv2153c	M	murG	Cell wall/membrane/envelope biogenesis 
Rv2154c	D	ftsW	Cell cycle control, cell division, chromosome partitioning 
Rv2155c	M	murD	Cell wall/membrane/envelope biogenesis 
Rv2156c	M	mraY	Cell wall/membrane/envelope biogenesis 
Rv2157c	M	murF	Cell wall/membrane/envelope biogenesis 
Rv2158c	M	murE	Cell wall/membrane/envelope biogenesis 
Rv2160A	K	-	Transcription 
Rv2161c	C	-	Energy production and conversion 
Rv2163c	M	pbpB	Cell wall/membrane/envelope biogenesis 
Rv2165c	M	mraW	Cell wall/membrane/envelope biogenesis 
Rv2166c	S	-	Function unknown 
Rv2167c	L	-	Replication, recombination and repair 
Rv2168c	L	-	Replication, recombination and repair 
Rv2170	R	-	General function prediction only 
Rv2173	H	idsA2	Coenzyme transport and metabolism 
Rv2176	L	pknL	Replication, recombination and repair 
Rv2177c	L	-	Replication, recombination and repair 
Rv2178c	E	aroG	Amino acid transport and metabolism 
Rv2182c	I	-	Lipid transport and metabolism 
Rv2184c	P	-	Inorganic ion transport and metabolism 
Rv2187	I	fadD15	Lipid transport and metabolism 
Rv2188c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2190c	M	-	Cell wall/membrane/envelope biogenesis 
Rv2191	L	-	Replication, recombination and repair 
Rv2192c	E	trpD	Amino acid transport and metabolism 
Rv2193	C	ctaE	Energy production and conversion 
Rv2194	C	qcrC	Energy production and conversion 
Rv2195	C	qcrA	Energy production and conversion 
Rv2196	C	qcrB	Energy production and conversion 
Rv2200c	C	ctaC	Energy production and conversion 
Rv2201	E	asnB	Amino acid transport and metabolism 
Rv2202c	G	cbhK	Carbohydrate transport and metabolism 
Rv2204c	S	-	Function unknown 
Rv2205c	G	-	Carbohydrate transport and metabolism 
Rv2207	H	cobT	Coenzyme transport and metabolism 
Rv2208	H	cobS	Coenzyme transport and metabolism 
Rv2210c	H	ilvE	Coenzyme transport and metabolism 
Rv2211c	E	gcvT	Amino acid transport and metabolism 
Rv2212	T	-	Signal transduction mechanisms 
Rv2213	E	pepB	Amino acid transport and metabolism 
Rv2214c	R	ephD	General function prediction only 
Rv2215	C	dlaT	Energy production and conversion 
Rv2216	R	-	General function prediction only 
Rv2217	H	lipB	Coenzyme transport and metabolism 
Rv2218	H	lipA	Coenzyme transport and metabolism 
Rv2220	E	glnA1	Amino acid transport and metabolism 
Rv2221c	T	glnE	Signal transduction mechanisms 
Rv2222c	E	glnA2	Amino acid transport and metabolism 
Rv2223c	R	-	General function prediction only 
Rv2224c	R	-	General function prediction only 
Rv2225	H	panB	Coenzyme transport and metabolism 
Rv2226	S	-	Function unknown 
Rv2227	S	-	Function unknown 
Rv2228c	G	-	Carbohydrate transport and metabolism 
Rv2228c	L	-	Replication, recombination and repair 
Rv2229c	R	-	General function prediction only 
Rv2230c	S	-	Function unknown 
Rv2231c	E	cobC	Amino acid transport and metabolism 
Rv2232	R	-	General function prediction only 
Rv2234	T	ptpA	Signal transduction mechanisms 
Rv2235	S	-	Function unknown 
Rv2236c	H	cobD	Coenzyme transport and metabolism 
Rv2237	S	-	Function unknown 
Rv2238c	O	ahpE	Posttranslational modification, protein turnover, chaperones 
Rv2241	C	aceE	Energy production and conversion 
Rv2242	Q	-	Secondary metabolites biosynthesis, transport and catabolism 
Rv2243	I	fabD	Lipid transport and metabolism 
Rv2244	Q	acpP	Secondary metabolites biosynthesis, transport and catabolism 
Rv2245	Q	kasA	Secondary metabolites biosynthesis, transport and catabolism 
Rv2246	Q	kasB	Secondary metabolites biosynthesis, transport and catabolism 
Rv2247	I	accD6	Lipid transport and metabolism 
Rv2249c	C	glpD1	Energy production and conversion 
Rv2250A	C	-	Energy production and conversion 
